1,0,0,0,0,6,8,0,0,0,0,2,14,0,0,4,0,6,0,0,18,0,0,10,0,0,16,12,0,10,2,0,8,0,10,10,14,2,2,0,24,10,0,2,12,22,6,2,6,6,8,4,0,2,4,6,16,4,70,0,8
1,0,2,0,6,0,0,4,4,4,0,6,4,0,2,0,0,8,0,2,30,0,2,2,0,0,6,14,0,8,0,2,36,6,4,4,4,2,2,6,2,24,2,6,18,18,0,0,4,6,6,0,2,0,6,2,6,0,96,8,16
1,0,2,0,2,0,0,6,0,0,0,0,10,4,2,10,2,12,0,0,34,2,0,2,0,2,4,4,0,4,0,0,6,0,4,4,8,2,0,0,2,0,6,12,4,16,2,0,8,26,6,8,8,12,10,2,6,2,106,2,14
1,0,0,4,0,2,0,4,2,6,0,14,10,2,2,2,2,12,2,0,14,2,0,2,2,0,12,12,6,18,10,4,16,4,12,0,2,18,4,0,20,0,0,4,4,4,2,8,16,14,2,6,0,0,4,2,4,4,106,10,0
1,0,0,0,0,2,2,8,0,0,0,2,8,2,0,2,0,10,0,2,34,2,12,0,0,0,10,14,18,20,0,12,18,0,12,0,8,6,2,0,6,12,8,10,12,14,0,4,8,18,12,4,6,0,8,8,2,2,116,12,0
1,0,0,0,0,0,0,2,0,0,2,8,6,0,4,2,0,4,2,0,28,0,8,2,0,0,10,10,12,6,0,0,2,2,0,2,8,4,8,6,0,14,2,0,10,8,2,2,10,18,8,18,2,0,0,4,4,8,106,8,0
1,0,0,2,8,0,0,6,0,2,0,26,2,0,4,0,0,4,2,0,28,0,2,2,0,0,22,4,36,8,2,24,6,0,8,2,6,2,6,2,6,2,0,0,0,10,0,0,8,8,8,2,0,0,2,6,2,0,90,4,0
1,0,2,2,2,0,2,2,8,0,2,18,8,2,2,6,0,4,0,0,38,0,4,6,0,2,12,4,24,16,2,6,38,0,10,2,2,2,0,2,2,2,0,0,8,10,0,8,14,10,14,2,0,0,4,6,8,18,64,0,0
1,0,4,2,2,6,0,6,0,8,0,18,6,2,6,0,0,10,2,2,28,4,4,0,2,0,20,6,4,12,0,6,4,0,12,0,0,2,4,0,8,2,0,0,18,26,4,2,14,14,4,4,0,0,2,2,10,0,122,6,0
1,4,8,4,4,2,0,8,0,10,2,8,0,6,2,0,0,2,0,4,28,0,2,0,4,0,26,2,6,8,0,10,10,2,6,2,2,2,4,8,6,0,2,0,6,10,4,0,8,14,12,0,0,2,2,4,8,2,98,8,0
1,0,0,0,4,0,2,4,4,38,6,8,2,0,2,0,0,4,0,0,36,0,8,22,0,2,20,4,6,16,0,2,8,0,8,2,6,6,0,0,0,8,0,0,6,6,2,2,4,10,4,6,4,6,8,6,2,2,102,6,0
1,2,2,4,0,0,0,2,4,0,0,12,0,0,2,4,0,8,2,2,20,2,0,2,0,0,22,2,14,10,0,6,8,0,14,6,0,0,2,2,4,0,4,0,14,28,0,0,6,16,8,4,2,0,4,2,6,0,152,8,0
1,2,4,4,0,2,0,6,4,2,4,10,6,2,0,0,0,0,0,4,24,0,0,0,0,0,0,0,4,16,0,2,12,0,8,0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
