2,0,18,0,6,0,2,4,0,2,0,10,4,4,6,4,0,6,0,0,38,0,0,8,0,0,30,16,22,0,0,2,0,0,0,14,4,4,6,0,0,8,4,4,0,20,4,0,12,8,12,2,2,2,8,10,0,8,72,8,0
2,0,16,2,0,4,0,10,0,2,2,18,0,2,2,6,0,4,0,0,24,0,2,0,4,0,38,8,16,6,0,0,0,0,2,2,6,2,6,8,4,0,0,2,10,18,4,6,8,2,6,6,6,6,40,12,0,8,98,2,0
2,0,4,0,0,0,0,8,0,6,2,8,12,2,0,10,2,2,0,0,58,0,8,12,6,0,12,12,10,0,0,0,6,2,0,0,2,0,6,16,0,2,2,0,10,10,8,4,18,12,20,2,2,0,2,8,0,0,112,8,0
2,2,4,0,2,2,0,6,0,0,4,10,4,0,6,6,2,0,2,0,40,2,2,0,6,4,18,16,16,0,0,0,2,0,0,2,8,8,2,6,10,22,4,0,6,4,2,4,14,4,8,2,4,0,2,8,16,10,64,20,0
2,4,16,0,0,0,0,6,0,0,0,14,6,6,2,14,0,6,0,0,26,2,2,4,2,0,18,10,0,2,0,0,2,0,4,4,2,10,4,2,10,0,0,0,6,10,0,4,32,18,8,0,2,2,0,4,4,0,70,16,0
2,2,12,6,4,0,0,16,2,0,0,12,8,2,4,12,2,2,0,0,16,2,2,8,2,0,26,12,34,8,2,18,16,0,8,4,2,2,10,12,16,4,0,0,10,26,0,4,6,12,12,6,0,0,2,6,10,0,126,8,0
2,4,16,0,0,2,0,8,0,0,0,18,2,2,6,10,2,2,0,0,18,2,0,4,2,8,32,8,46,2,4,4,0,0,2,0,2,0,4,4,4,4,0,0,14,24,2,2,14,12,12,6,0,2,0,4,2,0,76,12,0
2,4,18,0,0,2,0,6,6,2,0,4,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,36,0,0,2,6,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,12,0,0,0,0,0,0,12,4,8,2,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,30,4,8,2,2,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,16,0,0,0,0,8,6,10,16,22,0,2,0,0,0,0,0,0,14,0,0,0,2,0,0,0,8,2,0,4,0,0,2,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,12,0,2,0,0,10,2,6,0,10,4,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,20,4,2,0,0,2,14,0,4,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,6,0,2,10,2,2,4,0,0,16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,14,0,10,0,0,8,6,10,2,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,6,0,0,8,4,42,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,2,2,0,0,20,0,0,0,4,4,6,8,2,2,16,0,0,32,0,0,8,0,0,6,62,8,2,0,2,0,0,0,6,28,0,0,2,0,0,2,0,0,8,0,0,12,8,4,2,0,0,4,2,2,2,66,2,12
3,0,6,0,0,0,2,8,2,6,0,0,4,0,4,4,0,10,0,0,18,0,4,2,4,0,14,30,6,6,0,0,4,0,2,6,10,0,2,8,2,0,2,16,2,24,0,0,6,2,0,4,4,2,4,2,16,12,62,4,10
3,2,14,0,0,0,0,12,0,2,4,4,8,0,4,4,0,6,0,4,22,2,2,2,12,0,26,46,6,4,0,0,2,0,2,6,10,0,4,8,4,6,2,16,12,18,4,0,8,12,14,2,2,2,20,10,2,8,92,4,6
3,2,20,0,10,2,2,12,0,2,0,2,2,4,6,10,2,16,2,0,38,0,2,0,0,2,16,16,2,2,0,0,0,0,4,4,10,0,6,2,20,8,0,14,0,8,0,0,8,8,6,6,2,0,0,10,0,10,58,12,6
3,0,6,0,6,0,0,10,0,6,0,10,2,2,2,12,0,6,2,2,40,0,2,20,0,0,22,30,32,4,0,0,0,0,6,8,16,0,2,2,0,16,6,10,2,8,2,2,18,6,2,4,10,0,2,8,10,8,98,2,8
3,0,10,0,6,4,0,10,2,0,2,6,6,2,8,6,0,8,2,2,46,0,2,2,0,2,38,32,8,4,0,0,0,0,6,16,4,0,2,12,4,0,0,0,8,26,0,6,6,26,12,4,0,0,6,2,0,12,50,2,2
3,0,4,0,0,0,0,10,0,6,2,16,6,4,4,2,2,6,0,0,34,4,4,2,2,0,36,18,8,4,0,6,0,0,2,2,4,0,2,0,8,0,2,0,4,12,0,2,10,8,10,2,8,0,4,4,10,12,88,8,6
3,2,16,0,4,0,2,8,2,0,0,8,6,2,8,0,0,16,4,0,28,0,4,14,12,0,46,14,24,8,0,2,0,0,4,4,6,6,8,4,20,14,0,0,4,28,4,0,10,8,4,2,2,0,4,8,4,6,82,8,8
3,2,12,4,10,4,4,8,6,2,0,14,2,0,2,4,0,6,0,0,36,2,12,6,2,2,50,8,32,4,0,8,4,0,6,8,0,0,6,4,16,0,0,0,4,8,2,2,14,8,4,8,2,0,2,10,10,4,60,4,6
3,2,10,0,4,0,0,2,0,8,6,16,6,0,2,2,2,12,0,2,26,0,2,4,4,0,38,10,42,10,8,4,8,2,8,0,2,8,4,0,10,10,8,0,10,24,0,4,12,8,6,0,8,2,32,4,6,12,76,4,10
3,0,16,0,0,0,0,12,0,2,2,10,0,2,0,4,0,6,0,0,34,2,0,8,0,2,20,18,18,0,0,2,18,0,2,4,4,0,10,4,18,8,4,0,6,16,0,0,4,12,8,2,0,0,4,0,2,2,70,8,16
3,0,6,0,0,0,2,8,0,6,0,14,0,2,4,12,0,22,2,4,42,0,0,10,0,0,32,8,56,2,0,10,0,0,6,6,4,22,2,0,20,6,6,0,6,24,0,2,18,8,12,6,4,4,6,6,10,8,92,12,12
3,2,8,2,0,0,0,6,0,10,2,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,2,4,0,12,2,2,0,0,0,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,18,0,2,2,2,6,0,2,2,4,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,22,2,0,8,0,0,6,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,18,6,4,2,4,8,6,0,0,6,0,2,0,0,0,0,0,0,22,0,0,0,2,0,0,0,38,0,2,4,0,0,6,0,0,0,2,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,6,4,4,6,4,6,0,0,2,6,2,2,0,0,0,0,0,0,6,0,0,0,10,0,0,0,18,0,0,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,2,2,0,8,16,10,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,20,4,0,0,0,6,2,0,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,10,4,0,4,10,0,2,2,20,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,2,0,4,2,4,0,4,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,0,0,4,16,0,0,2,4,0,4,20,6,0,20,0,0,28,2,0,24,0,0,2,26,18,8,4,10,18,2,2,4,4,0,4,6,6,18,0,4,2,24,0,2,10,6,6,4,0,0,4,2,6,2,84,6,10
4,0,0,0,0,2,0,2,0,0,6,2,4,4,2,4,0,10,2,2,22,0,2,0,0,0,12,22,18,8,2,6,14,0,2,2,16,0,6,8,8,6,6,6,6,16,2,0,6,8,4,2,0,0,6,12,20,10,76,10,10
4,0,6,0,2,4,0,4,2,2,0,10,8,0,2,2,0,16,0,0,36,0,2,0,4,2,22,16,2,4,0,0,2,0,4,18,6,2,4,0,16,16,0,12,2,16,0,4,24,8,10,6,0,0,10,6,8,0,102,8,2
4,0,4,0,0,0,0,8,2,0,2,4,10,0,0,6,2,8,0,0,38,2,2,12,2,0,24,20,20,0,4,12,4,0,2,14,0,14,2,0,6,10,6,0,6,28,0,2,14,6,18,6,2,0,0,0,2,6,68,0,8
4,0,8,4,2,0,6,10,2,0,0,6,2,6,2,6,0,6,0,2,32,6,2,4,8,0,16,8,28,4,2,2,2,0,4,14,4,0,8,10,0,2,2,6,2,22,0,6,14,18,2,6,0,2,2,6,16,14,76,14,12
4,0,30,6,0,0,0,4,0,0,0,6,12,0,2,4,0,22,0,0,42,2,6,4,6,2,28,12,12,4,0,0,10,0,10,0,2,2,4,2,0,0,2,6,8,12,0,8,12,8,22,2,2,8,8,4,14,22,98,6,6
4,0,10,0,0,2,8,20,0,0,2,8,2,0,4,2,2,20,2,0,48,0,10,4,2,6,36,14,10,4,0,0,0,0,6,4,12,0,2,6,8,0,0,0,4,12,2,0,16,10,14,4,2,8,10,12,8,16,118,10,0
4,4,0,0,2,4,4,10,4,8,4,16,6,0,2,16,6,10,0,0,40,0,2,4,2,2,48,30,0,6,6,8,6,2,10,4,4,0,4,10,8,0,0,0,8,10,0,4,22,12,6,2,2,0,6,8,10,12,62,6,0
4,0,14,0,0,0,4,4,2,2,2,8,0,4,6,2,4,8,2,0,34,0,4,8,6,0,50,22,20,20,0,6,6,0,6,4,0,4,2,4,22,0,0,0,4,30,0,2,10,28,10,0,4,0,0,2,8,8,104,6,0
4,2,0,2,2,0,0,12,0,10,0,4,0,0,0,6,2,8,0,0,24,0,4,0,0,2,40,10,4,8,0,4,12,0,2,2,8,0,8,8,4,0,0,0,6,28,2,2,4,6,28,8,2,0,2,6,28,12,88,10,0
4,0,4,6,2,2,0,4,4,4,6,2,12,0,2,12,6,2,0,0,28,0,0,2,2,0,32,4,30,6,0,0,2,2,4,8,8,0,6,12,40,8,10,0,12,26,2,4,36,16,8,2,8,0,4,4,10,0,102,8,0
4,0,2,24,0,2,0,2,2,0,0,2,4,0,4,2,0,12,0,0,16,2,0,10,6,0,16,2,26,10,16,20,16,6,12,12,2,0,8,0,32,8,2,0,10,14,0,8,20,12,8,4,2,2,2,2,14,4,32,8,0
4,0,2,6,6,2,0,2,0,2,2,8,0,10,0,0,0,0,0,0,12,0,0,0,4,0,0,0,26,4,0,6,0,0,4,0,0,0,8,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,2,0,6,4,4,2,14,2,8,8,6,0,0,0,0,0,2,12,0,0,0,12,0,0,0,24,18,0,26,22,0,16,0,0,0,6,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,2,6,2,0,4,8,14,8,4,2,6,0,0,0,0,0,2,14,0,0,0,2,0,0,0,26,4,0,6,10,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,0,2,6,2,0,2,6,24,2,8,4,2,0,0,0,0,0,0,2,0,0,0,4,0,0,0,26,16,14,10,8,0,10,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,4,10,0,6,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,2,0,2,4,0,2,0,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,0,2,2,6,12,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,0,4,0,10,6,4,2,10,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,2,0,0,0,0,12,4,0,2,2,10,4,12,2,2,18,2,0,8,2,6,8,0,2,6,46,20,28,4,12,20,2,16,2,10,6,0,2,20,6,0,2,2,14,0,2,6,4,8,2,4,12,4,8,0,2,124,6,6
5,0,0,0,6,0,0,6,16,2,0,6,2,2,0,2,0,20,6,0,12,0,8,4,0,4,12,32,0,14,0,34,34,6,26,6,10,4,8,26,14,10,4,0,2,14,2,0,14,10,16,4,2,0,0,14,4,2,50,14,4
5,0,0,0,2,0,0,14,0,0,0,0,8,4,12,8,2,20,0,2,26,4,6,14,0,0,12,20,4,14,2,10,24,6,14,10,6,4,0,2,36,0,0,0,2,12,2,2,16,12,8,0,2,6,14,8,4,0,104,22,6
5,0,0,0,2,0,0,8,2,0,2,6,6,2,4,6,2,18,0,4,10,2,16,10,0,0,10,46,0,24,0,38,42,4,12,12,8,12,4,2,12,14,4,0,2,10,2,8,14,6,30,4,2,4,2,8,0,4,70,2,6
5,0,4,0,6,2,0,12,0,0,2,8,2,2,2,0,0,16,2,0,48,2,14,8,2,0,14,10,18,30,6,16,34,8,12,6,6,18,6,4,8,2,4,0,4,10,2,18,18,12,30,4,2,0,6,2,0,2,92,12,10
5,0,0,4,2,2,0,18,6,2,0,10,0,0,2,12,0,26,10,0,22,0,10,10,2,2,10,16,34,24,24,30,36,8,20,8,4,8,6,2,20,18,0,0,0,18,4,4,14,14,18,4,2,0,0,10,2,2,86,24,14
5,0,2,0,10,10,0,10,2,0,4,6,6,6,0,4,0,22,0,0,28,6,20,30,0,0,12,10,6,14,16,12,36,20,18,4,8,16,4,4,18,0,8,0,4,8,0,0,30,18,42,2,4,0,4,4,6,6,66,10,14
5,0,0,2,0,2,0,16,6,2,2,8,6,0,0,4,2,8,0,0,26,2,18,12,4,0,18,16,0,6,2,38,8,0,10,4,4,24,12,12,14,2,0,0,2,18,4,0,8,14,36,2,2,20,18,16,0,6,106,10,20
5,0,0,2,2,4,2,10,8,0,0,16,2,0,4,2,0,16,2,2,28,2,28,4,6,2,28,8,6,18,16,22,30,10,14,26,18,10,2,0,14,0,0,0,0,0,0,2,20,12,44,4,0,0,2,4,0,0,80,6,0
5,0,0,4,0,8,6,2,2,4,2,4,0,0,2,0,0,26,4,0,26,12,36,4,8,0,12,10,18,22,26,18,46,2,6,6,2,6,12,4,20,0,2,0,8,18,0,6,24,4,22,0,2,0,2,2,0,0,66,4,0
5,0,2,8,2,10,0,14,4,20,2,0,10,2,2,0,0,12,2,0,22,4,36,12,2,2,22,10,8,22,18,12,28,4,18,4,2,14,14,14,42,0,0,0,6,28,0,6,12,20,14,4,2,0,6,6,6,12,66,8,0
5,0,6,2,0,0,0,2,6,8,4,8,0,0,2,4,0,4,0,2,32,0,18,18,4,0,0,0,30,26,12,34,24,4,14,12,6,6,8,4,22,0,4,0,14,20,0,4,20,4,44,8,0,0,6,4,0,0,92,8,0
5,0,6,6,2,6,0,6,2,12,6,6,0,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,20,32,22,30,50,4,12,0,0,0,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,4,2,2,2,2,4,0,6,14,12,2,0,0,0,0,0,0,2,24,0,0,0,4,0,0,0,24,50,22,18,28,2,14,0,0,0,8,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,6,8,2,4,0,8,2,4,0,0,2,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,24,24,12,36,12,0,6,0,0,0,8,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,6,2,0,0,0,10,0,0,0,2,8,2,0,0,0,0,0,0,4,0,0,0,22,0,0,0,4,26,50,0,44,12,14,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,6,0,0,8,0,14,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,2,4,8,2,0,18,0,2,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,6,0,0,2,2,2,0,14,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,8,0,2,4,4,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,18,2,0,6,0,0,2,2,8,0,6,0,0,8,0,0,18,2,0,0,2,0,10,10,4,4,0,16,12,2,2,0,4,0,10,2,0,2,0,10,0,14,0,0,12,12,26,4,0,2,12,10,12,2,116,4,10
6,0,0,0,26,4,2,4,0,2,6,6,2,8,12,4,0,12,0,0,22,0,2,8,6,2,16,10,10,12,2,0,24,0,8,2,4,6,2,2,2,0,2,4,0,16,4,2,14,0,38,0,2,0,2,4,6,4,106,4,0
6,0,0,2,8,0,0,8,0,2,0,0,8,0,6,2,0,6,0,4,14,0,4,6,6,0,12,8,6,4,0,12,0,0,0,10,6,0,2,2,0,2,4,16,10,14,2,2,8,22,68,4,0,2,6,6,2,0,84,2,18
6,0,0,0,0,6,4,4,0,0,2,8,8,2,2,2,2,10,0,0,18,0,0,8,10,2,14,12,4,2,0,0,6,2,6,6,2,8,2,4,2,4,2,12,2,2,2,10,6,18,28,2,4,12,16,10,0,4,68,8,14
6,0,10,4,10,6,4,4,0,4,2,8,4,2,10,0,0,2,0,2,26,0,6,4,4,2,28,4,2,0,0,6,0,0,0,4,6,8,0,0,14,4,4,10,6,8,0,6,12,24,24,6,2,2,16,14,2,2,94,8,0
6,0,2,0,0,0,4,6,0,8,6,0,2,0,4,6,6,6,0,0,32,2,4,6,14,0,16,4,4,8,2,2,8,0,12,4,0,4,10,6,2,4,6,0,18,12,4,2,4,38,32,8,0,0,2,12,0,8,78,4,0
6,0,2,10,8,0,0,10,2,2,2,10,2,2,4,2,0,6,0,0,34,2,2,6,8,0,22,8,2,6,4,6,6,0,6,2,4,0,4,4,14,0,0,0,2,14,0,2,16,24,26,6,0,2,0,8,0,0,94,10,0
6,0,0,8,0,0,0,2,2,4,10,14,6,2,4,4,4,10,0,4,32,2,8,12,12,0,14,6,0,2,2,8,4,0,0,0,0,0,8,2,8,0,0,0,8,12,0,0,4,26,0,2,10,0,6,2,0,2,94,4,0
6,0,2,0,6,2,2,10,0,0,0,4,4,2,8,10,4,2,0,2,34,0,16,10,6,2,14,2,4,4,0,2,2,0,6,2,0,10,0,2,6,6,2,0,2,8,0,4,4,2,30,12,0,0,2,4,4,4,56,12,0
6,0,2,6,4,4,2,6,0,8,2,0,10,0,6,0,0,4,0,0,26,2,0,12,10,2,10,8,6,4,2,6,2,0,4,0,2,12,2,4,10,10,0,0,2,14,4,0,12,16,32,0,2,10,26,30,4,2,78,8,0
6,0,6,2,6,2,4,12,0,0,0,6,2,0,4,4,2,2,4,4,24,0,0,6,24,4,20,12,0,8,2,24,18,2,16,4,2,6,0,2,6,6,0,0,2,8,0,0,6,12,40,4,2,4,2,12,0,4,82,8,0
6,0,0,2,6,0,8,12,2,2,2,18,0,8,0,8,4,2,0,0,16,0,0,18,2,2,18,4,0,18,26,16,22,4,6,2,2,4,10,8,14,0,4,0,2,12,0,0,12,8,12,0,4,2,0,10,2,0,84,6,0
6,0,0,2,8,0,4,6,4,10,6,0,0,2,0,0,0,0,0,4,22,0,0,0,8,0,0,0,20,10,16,0,20,2,6,0,0,0,12,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,2,8,0,8,2,4,2,2,12,0,4,0,0,0,0,0,0,0,22,0,0,0,8,0,0,0,18,10,2,4,0,0,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
