1,2,0,0,0,0,0,4,4,0,8,4,8,0,0,2,0,0,2,0,0,0,0,0,2,2,0,2,4,0,10,0,0,8,0,6,0,0,2,20,2,8,0,0,0,0,4,0,4,0,24,2,12,22,0,6,0,0,6,0,0,6,0,0,0,0,2,6,0,4,0,0,4,0,2,18,0,6,12,22,10,10,4,6,8,4,0,0,20,2,0,0,2,6,0,0,10,0,34,2,4,0,0,6,2,0,2,0,4,2,0,2,0,2,16,4,4,70,0,6,0,0,0,12,6,0,0,0,2,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,4,0,6,8,0,4,0,0,2,8,0,0,14,0,0,0,2,0,0,2,0,0,4,2,0,8,0,0,0,2,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,2,2,0,2,0,14,0,0,0,0,10,0,0,0,0,6,0,0,0,18,0,0,0,0,8,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,6,0,0,2,0,0,2,0,0,0,2,18,0,2,0,0,2,0,6,0,0,10,0,0,0,0,0,4,0,0,16,0,0,0,40,2,0,0,16,12,0,0,0,0,0,0,0,4,2,0,8,2,0,0,0,0,6,0,0,0,2,6,0,4,0,0,4,0,2,16,2,2,0,0,0,2,0,0,14,6,0,0,4,0,2,4,8,10,2,0,8,0,10,12,0,24,10,2,2,14,6,2,2,2,2,0,4,2,0,2,8,0,0,0,6,8,2,2,0,2,0,12,6,4,0,2,2,16,2,10,34,26,0,0,12,46,2,0,2,6,0,0,2,0,0,0,2,0,4,0,2,4,0,0,2,20,0,2,8,32,0,4,16,0,12,10,8,2,0,0,6,8,0,0,0,0,0,40,40,4,16,0,12,8,6,8,8,2,2,4,0,14,0,18,12,6,2,0,2,2,0,4,2,8,0,0,0,0,0,20,34,0,2,4,0,0,0,2,2,6,0,4,46,8,4,0,0,2,0,4,4,0,0,2,0,0,0,0,4,0,0,0,10,2,2,4,0,62,12,4,0,0,0,2,2,0,0,4,2,24,0,0,2,52,10,70,0,0,0,0,0,16,18,0,0,4,0,0,4,8,0,6,2,34,16,48,4
1,0,0,8,16,10,0,2,0,0,0,2,6,0,0,4,0,0,0,2,0,0,0,0,0,10,0,0,4,0,6,0,8,8,6,2,0,2,4,2,2,6,0,0,0,0,2,0,0,0,34,6,18,18,0,0,0,2,4,2,2,10,2,4,0,2,0,4,2,6,0,0,4,0,4,6,0,6,10,22,0,18,2,18,6,0,0,0,10,6,2,2,20,4,0,0,4,0,16,0,6,0,0,2,6,0,4,0,2,0,0,0,8,0,6,4,0,96,0,0,4,0,0,8,2,0,0,0,0,2,0,0,8,2,0,0,4,4,0,0,2,0,0,0,0,0,0,6,2,12,16,0,0,0,0,0,0,2,2,10,0,0,6,0,0,0,8,0,0,0,0,0,2,0,0,6,2,0,0,2,0,0,0,4,0,0,0,0,2,0,0,0,0,0,4,0,2,2,4,0,0,6,0,4,2,0,0,0,0,0,0,6,0,4,10,0,0,0,12,0,0,0,0,4,0,0,0,46,2,6,0,2,4,0,0,4,0,4,2,8,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,2,2,0,30,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,14,0,0,0,38,2,0,4,6,14,8,0,0,4,0,0,4,2,0,0,2,0,0,2,6,4,0,0,0,0,0,0,6,12,0,0,0,4,2,0,2,2,0,0,0,0,0,0,10,0,2,0,2,0,6,2,6,8,0,2,36,6,4,0,2,2,4,0,2,4,6,2,0,0,0,0,2,2,0,2,6,0,0,4,14,42,12,2,6,0,0,4,0,0,2,0,0,22,8,24,40,8,4,0,20,44,4,0,0,4,0,2,10,4,0,2,14,4,2,2,2,16,0,2,4,20,0,2,6,30,0,2,2,0,0,8,18,2,0,6,2,8,12,0,0,6,8,66,18,6,26,0,18,16,4,4,8,8,4,4,2,8,2,2,0,2,4,0,2,2,0,8,0,12,0,8,2,0,0,10,24,0,6,0,16,12,6,6,0,2,4,4,42,12,0,0,2,2,0,2,8,0,0,2,0,2,2,2,0,0,0,0,0,0,0,6,0,12,0,2,0,0,0,0,10,0,0,4,0,0,0,0,4,20,6,62,0,0,0,0,0,12,16,2,44,0,0,10,32,2,2,10,4,32,10,68,6
1,0,2,0,2,12,0,0,2,0,2,0,14,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,4,0,8,0,22,28,2,10,0,4,4,6,0,12,0,0,0,4,6,0,0,0,18,12,4,16,0,2,0,0,6,0,0,8,2,0,0,2,0,8,4,2,0,0,0,0,6,8,4,26,12,26,0,24,4,60,6,8,0,0,28,12,0,8,8,2,0,0,8,0,42,12,10,0,0,2,2,14,4,0,2,2,0,2,2,0,6,0,2,106,0,0,6,0,0,6,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,0,14,4,0,0,0,0,2,4,0,0,8,0,0,8,4,0,0,12,0,0,6,2,0,4,2,0,8,0,0,0,0,0,0,0,6,4,4,4,0,2,0,0,0,2,0,4,0,0,4,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,10,4,4,8,0,16,2,2,2,0,0,0,0,0,2,2,2,0,0,4,2,0,0,0,8,8,0,0,0,2,0,0,2,0,2,10,2,2,0,0,0,0,0,0,2,0,0,12,0,0,0,0,2,2,2,0,6,2,0,2,0,0,8,0,34,2,0,6,2,0,2,0,0,0,2,0,0,0,0,0,4,0,2,0,2,0,2,32,0,0,0,4,4,12,0,0,0,2,0,8,2,2,0,0,0,0,0,8,0,0,0,0,4,2,0,0,10,0,2,0,8,6,0,4,4,0,0,0,0,6,0,12,4,2,0,0,0,12,0,78,4,0,0,6,0,4,12,2,2,4,2,10,8,4,2,2,2,18,22,0,2,2,4,6,2,0,2,2,0,2,0,0,8,0,6,4,6,0,34,12,44,0,0,52,12,4,0,6,48,0,2,2,0,0,0,0,0,0,0,16,10,2,6,2,14,2,0,4,10,0,14,0,20,8,2,12,0,0,12,8,2,0,2,2,10,2,2,0,4,4,56,24,24,10,2,12,14,4,18,10,0,4,4,2,8,0,2,2,2,2,0,4,0,14,2,2,4,0,0,0,0,0,12,18,0,4,0,16,16,12,8,12,4,6,6,38,10,2,0,4,0,2,0,6,2,0,4,0,0,0,0,14,0,4,2,2,0,2,2,0,24,0,2,0,0,0,0,16,0,0,0,0,2,0,0,8,14,6,36,0,0,2,0,2,16,6,2,0,0,2,4,2,4,2,2,14,38,10,36,6
1,2,2,0,4,16,2,0,0,0,2,4,14,0,0,0,2,0,4,0,0,0,0,2,2,10,0,2,6,0,18,0,2,28,2,6,0,0,0,6,0,10,0,0,0,2,4,0,2,0,24,4,4,4,0,2,0,0,2,0,0,6,2,0,2,0,8,16,4,2,0,8,2,0,4,14,0,14,14,22,0,38,6,38,2,6,0,0,16,2,0,0,12,10,0,0,6,0,14,0,4,0,2,2,0,0,2,4,4,12,0,0,6,0,4,4,4,106,0,0,6,0,0,2,0,2,2,0,0,0,6,0,10,0,0,2,0,0,0,0,0,0,0,4,0,2,2,0,0,18,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,18,0,0,0,4,0,12,2,0,0,0,0,0,2,0,0,0,4,2,0,0,0,2,0,2,0,4,2,2,0,0,0,2,0,0,4,0,6,2,0,0,0,0,0,0,14,0,10,8,2,0,0,10,2,0,0,0,2,0,0,0,10,2,0,0,4,6,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,2,2,2,0,0,6,0,0,0,0,2,0,12,2,0,0,0,0,2,6,2,0,0,2,0,0,0,2,4,14,4,4,0,0,0,2,2,0,0,2,0,0,0,0,2,0,0,0,2,0,2,0,30,2,0,2,12,12,4,0,2,0,4,0,8,4,0,0,22,4,0,2,2,2,2,0,0,8,2,2,4,10,0,0,10,2,4,0,4,20,6,0,0,0,0,0,0,0,0,0,0,0,8,8,62,18,10,4,16,4,12,28,0,20,0,0,8,2,0,18,4,0,0,0,10,6,2,6,8,0,0,0,8,4,4,4,0,0,0,6,6,0,2,6,8,18,6,0,32,18,4,0,10,60,6,4,0,4,0,0,0,0,0,8,8,6,10,0,0,22,0,0,2,14,2,2,14,30,0,0,10,0,0,6,22,8,0,2,2,10,8,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,4,0,2,0,0,16,0,6,0,2,0,2,2,0,0,0,0,0,32,14,0,8,0,6,0,0,2,14,4,0,2,36,22,4,0,2,0,2,4,12,2,6,8,10,36,28,0,18,8,12,0,0,0,4,0,0,0,20,0,0,4,0,2,20,0,0,8,2,14,2,0,2,0,0,0,0,0,0,0,0,6,4,0,0,0,0,8,18,12,6,2,10,14,6,16,6
1,2,2,2,4,14,0,2,0,0,2,6,16,2,0,6,0,0,18,0,0,0,0,0,2,4,0,2,4,0,2,0,8,8,0,4,0,4,0,18,0,16,0,0,0,2,0,0,0,0,12,10,12,14,2,0,0,2,12,0,0,6,0,0,0,4,4,8,0,2,0,0,0,0,6,18,0,18,14,22,0,36,4,48,12,4,0,0,14,0,0,6,12,4,0,0,4,0,30,0,8,0,2,8,0,2,0,0,2,10,6,8,0,0,2,2,2,116,2,0,8,0,0,2,2,0,0,0,0,2,0,0,12,2,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,22,2,0,2,2,0,10,2,4,6,8,0,2,2,0,0,0,22,2,0,2,2,2,6,2,0,2,2,0,0,0,0,4,0,8,0,2,0,0,2,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,8,0,2,0,0,2,4,0,2,0,2,0,0,0,60,0,0,0,0,10,0,0,2,2,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,8,0,0,0,0,2,0,10,0,0,2,0,0,0,0,0,0,0,2,0,0,2,6,0,34,2,0,4,4,0,2,6,12,2,0,0,0,0,0,0,4,0,4,8,0,0,0,36,2,0,2,10,14,4,0,2,0,10,0,0,6,0,0,0,10,0,0,6,4,4,0,0,0,2,0,6,4,2,0,6,6,2,12,0,8,18,0,0,0,0,0,8,0,2,2,2,0,6,0,68,20,0,12,18,0,12,4,0,6,0,2,6,8,0,6,0,0,0,0,2,0,4,0,18,2,0,0,8,0,0,2,0,0,0,8,4,2,18,14,0,22,4,12,48,24,0,0,6,32,0,0,2,8,0,0,0,0,0,6,10,2,0,8,0,12,0,0,14,24,0,4,0,28,0,0,18,0,8,20,20,6,0,0,8,18,24,4,0,0,0,0,0,0,0,0,0,0,0,22,26,10,8,2,0,14,2,14,8,2,10,0,8,0,0,0,0,0,0,4,0,0,2,30,32,0,14,6,16,16,12,2,6,4,4,6,44,18,0,0,0,0,0,0,6,0,2,8,0,0,0,0,26,0,0,4,0,0,6,2,0,12,0,0,0,2,0,0,8,0,0,22,8,32,0,2,2,4,8,2,0,0,0,0,0,10,4,0,0,0,0,6,26,14,2,4,4,26,20,66,4
1,4,0,2,2,6,0,0,0,0,6,0,4,2,0,0,4,4,4,10,0,0,0,0,0,2,0,2,4,0,0,0,6,6,0,6,0,0,0,8,0,8,0,0,0,10,2,0,0,0,0,0,10,8,0,2,0,0,16,4,0,20,0,0,2,4,2,10,0,2,0,0,4,0,4,24,2,18,18,10,0,28,4,56,8,18,0,0,26,2,0,2,6,2,0,0,8,2,18,0,0,0,2,4,0,0,6,2,2,10,0,2,0,0,4,0,8,106,12,0,4,0,0,2,6,0,0,0,2,6,4,0,8,4,0,2,4,0,0,0,0,0,2,0,0,0,0,0,2,16,0,0,0,0,2,2,6,0,2,0,0,0,4,0,0,0,10,0,2,0,2,0,0,2,0,10,6,0,0,0,0,0,0,2,0,2,0,0,2,0,0,4,6,2,2,0,0,0,0,0,0,14,8,0,0,0,0,2,4,0,0,8,0,6,0,0,0,0,12,4,0,0,0,0,0,0,0,6,4,4,0,0,4,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,4,2,0,2,0,2,4,2,4,0,0,0,0,0,0,2,4,28,0,2,0,0,0,0,8,8,0,2,0,0,0,0,0,0,0,6,2,0,0,0,26,2,2,0,10,10,0,0,0,0,0,0,14,0,0,0,8,0,2,4,6,6,2,0,0,2,2,0,2,4,2,0,8,20,8,2,0,2,12,0,2,2,0,0,26,18,4,0,0,0,0,0,10,6,0,0,2,2,0,4,0,0,2,0,10,8,8,4,0,2,6,8,2,6,8,0,2,0,0,0,22,54,12,8,6,16,4,6,10,38,10,28,0,24,2,14,44,16,2,0,4,18,0,0,0,2,0,0,0,0,0,32,0,0,0,2,0,12,0,2,2,8,0,4,10,32,2,4,0,0,0,2,24,10,4,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,10,0,8,0,0,0,0,0,0,12,0,14,0,24,38,0,12,4,4,0,0,8,8,6,0,2,36,14,2,0,0,2,2,10,12,0,2,4,0,4,0,2,16,0,0,0,10,0,10,0,2,14,0,0,0,6,0,0,20,4,0,18,2,4,0,2,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,16,10,2,0,0,10,14,112,14
1,0,4,10,4,2,6,0,10,0,8,0,6,2,0,4,0,0,0,0,0,0,0,0,0,10,0,4,14,2,2,0,16,18,0,6,0,0,0,6,0,10,2,0,2,4,0,0,0,0,0,0,0,10,0,0,0,0,18,2,2,42,0,0,2,10,0,8,0,2,0,0,0,0,6,16,2,8,10,14,0,34,2,54,8,2,0,2,30,16,0,0,14,10,0,0,6,0,16,0,2,0,4,6,2,0,0,0,2,6,0,0,0,0,2,0,0,90,0,0,4,2,0,2,6,0,0,0,0,0,2,0,4,0,0,0,4,2,0,0,0,0,0,2,0,0,4,8,2,10,0,0,0,0,0,0,4,0,0,4,0,0,6,0,0,0,20,0,0,4,2,4,8,8,2,2,0,0,0,0,0,0,0,6,4,4,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,4,2,2,4,6,0,0,2,0,0,26,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,34,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,4,2,0,0,0,2,4,0,0,0,0,0,2,0,0,4,2,28,14,2,0,0,0,0,0,2,0,2,2,2,0,0,0,4,0,4,0,0,0,0,38,0,4,2,22,4,2,2,4,0,0,0,0,6,0,0,0,2,0,0,6,0,6,2,0,0,6,0,6,4,2,0,6,4,2,10,0,6,36,0,0,4,0,0,2,2,8,0,0,0,2,0,4,8,2,24,6,0,8,10,2,6,2,0,6,6,6,2,8,2,6,0,8,4,0,0,2,0,4,6,14,42,12,6,2,20,12,12,0,4,8,24,6,36,8,2,50,28,10,0,8,38,0,0,4,2,0,0,0,0,0,8,8,4,0,0,42,16,2,0,8,18,0,0,8,24,6,8,18,2,2,6,14,14,2,8,0,12,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,0,8,2,14,14,10,2,2,2,2,0,66,40,2,0,0,0,2,6,6,0,2,0,0,0,0,0,14,2,6,4,6,2,4,2,6,90,4,6,0,2,0,2,22,4,0,30,0,22,0,0,0,2,8,6,0,0,0,0,0,8,6,0,0,0,0,24,56,12,0,0,2,10,4,46,2
1,0,0,0,0,4,4,0,4,0,6,0,6,6,4,6,4,8,4,4,0,0,0,0,2,8,0,0,10,0,2,0,2,6,0,4,0,2,2,10,0,2,2,0,0,12,4,0,0,0,0,0,8,10,0,0,0,2,6,0,0,34,0,0,6,14,8,14,0,0,0,0,2,0,2,26,2,10,20,10,0,20,4,36,14,2,0,0,26,2,0,0,18,2,0,2,6,2,22,0,4,0,0,6,2,0,0,0,0,2,0,2,0,2,8,2,18,64,4,0,4,2,0,0,2,0,0,0,6,12,4,0,0,8,0,2,2,0,0,0,2,0,0,2,0,2,0,2,2,16,0,0,0,2,0,0,4,2,0,4,2,2,4,0,0,0,14,0,0,2,8,2,0,2,4,8,0,0,0,0,0,0,2,2,0,2,2,0,2,0,0,0,2,0,10,0,0,0,8,0,0,4,2,0,6,0,0,2,2,0,0,18,0,8,4,2,0,0,12,2,0,0,2,8,0,4,0,62,2,2,2,0,10,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,6,0,4,0,0,2,0,0,0,0,6,4,4,0,0,0,0,4,4,6,0,4,0,4,2,0,0,6,0,38,2,2,0,0,0,0,0,4,0,6,0,0,0,2,0,8,0,6,2,0,0,2,32,0,0,2,12,4,0,2,2,10,10,0,2,2,0,0,0,6,8,0,6,0,2,0,0,0,4,0,2,20,2,0,0,12,0,0,2,6,24,0,0,0,0,0,8,0,0,0,0,0,10,6,44,16,2,6,38,0,10,2,0,2,2,0,6,2,4,2,2,4,2,4,8,4,6,0,28,2,10,4,4,6,2,0,2,0,0,4,0,6,2,20,6,18,2,2,66,36,4,0,14,22,0,0,0,4,0,2,0,0,0,6,2,0,6,0,0,28,2,2,4,16,0,0,10,28,10,20,10,0,2,4,28,6,0,0,2,22,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,2,6,0,0,0,0,2,4,2,4,0,50,28,2,0,2,0,0,0,8,6,12,6,4,6,12,0,10,0,20,0,14,2,4,2,2,18,0,0,0,0,2,0,22,2,0,0,2,30,0,0,4,0,2,0,0,0,0,0,0,8,0,4,0,0,4,2,12,0,4,2,2,16,6,54,12
1,0,0,10,2,4,6,0,2,0,0,0,4,8,0,4,0,4,0,4,0,0,0,0,0,4,0,0,6,0,6,0,10,10,0,2,0,2,2,8,0,6,0,0,2,0,0,0,0,0,0,0,18,26,2,4,0,2,20,2,0,22,0,0,4,0,2,14,2,14,0,0,2,0,6,22,2,14,24,0,0,26,6,38,4,4,0,0,12,6,0,0,24,4,0,0,10,0,22,0,2,0,2,2,4,0,0,0,2,2,4,2,0,0,10,10,0,122,8,0,4,2,0,0,10,0,0,0,2,16,6,0,6,0,2,6,0,0,0,0,4,2,0,2,0,2,6,2,0,28,0,0,6,0,0,0,4,0,6,10,0,0,6,2,0,0,16,0,2,2,2,8,0,0,0,0,2,0,0,0,2,4,0,6,0,0,0,0,2,0,0,0,8,2,0,0,4,0,0,0,0,8,0,8,12,6,0,0,2,0,2,18,0,6,4,2,0,0,6,4,0,0,4,0,0,0,2,38,6,0,2,0,6,0,0,0,0,4,4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,6,0,2,0,0,0,0,10,2,0,0,0,0,2,2,0,0,0,2,4,2,2,6,2,28,6,4,0,0,2,4,2,4,0,0,0,0,0,0,2,20,2,8,10,0,0,0,22,0,2,4,20,6,2,0,2,0,0,2,0,10,0,0,0,2,0,0,2,0,0,0,0,0,0,0,6,20,0,2,6,8,0,0,0,4,4,0,0,4,0,0,10,4,4,0,0,0,6,2,6,12,0,6,4,0,12,10,0,8,0,0,2,0,2,2,2,0,0,0,2,0,6,0,18,0,0,6,2,16,4,4,0,10,4,6,6,4,0,0,14,34,12,2,60,10,0,2,14,32,0,4,8,10,0,0,0,0,0,6,2,2,2,0,0,18,0,0,10,20,0,0,4,32,2,4,18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,32,2,8,8,10,8,14,6,0,4,2,0,62,28,2,2,2,2,0,6,0,2,6,14,0,2,0,0,10,2,8,0,16,0,8,14,4,12,0,2,0,0,0,0,36,2,6,10,2,32,2,8,0,0,0,0,2,2,0,0,0,4,0,2,0,4,2,0,0,6,2,6,2,2,0,56,0
1,2,0,0,2,10,2,6,0,0,2,0,22,8,0,2,2,6,10,0,2,2,2,0,0,2,0,6,4,0,6,0,6,18,0,4,0,0,0,10,0,6,0,0,0,6,10,0,0,0,0,0,6,10,0,4,2,2,10,4,0,34,0,0,24,6,0,8,0,8,0,0,6,0,2,12,2,14,14,0,2,12,0,26,12,0,0,2,22,6,2,0,16,8,0,0,20,2,34,2,2,0,2,4,0,0,0,0,4,0,10,6,2,0,8,4,2,98,6,0,6,4,0,0,2,0,0,0,0,2,0,0,8,6,0,0,2,0,0,4,8,2,0,4,0,0,0,4,0,10,2,0,2,0,2,4,0,0,2,0,0,4,6,0,0,0,18,0,0,4,24,0,0,2,0,12,2,2,0,8,0,0,2,8,0,8,4,4,8,0,0,2,8,0,0,0,2,4,0,0,0,0,0,10,8,6,0,2,6,0,0,8,0,0,0,6,0,0,12,2,0,0,2,4,2,14,2,182,2,0,0,6,6,0,0,2,2,14,14,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,0,0,0,0,2,0,2,0,0,2,0,0,2,2,0,0,0,0,0,4,4,4,0,28,4,0,0,0,2,0,0,2,0,0,0,0,2,2,4,6,0,10,4,0,0,0,30,4,0,4,26,2,0,6,0,0,12,0,2,0,0,0,4,2,2,0,0,2,2,0,0,2,0,0,2,10,2,2,6,2,2,12,0,4,6,2,0,0,4,0,2,0,2,0,6,0,4,2,30,8,0,10,10,2,6,4,0,6,2,0,4,2,6,2,0,0,0,0,6,2,6,0,40,2,2,2,12,42,6,4,8,0,0,6,6,0,2,0,10,24,4,0,74,8,2,0,14,46,0,2,0,6,0,0,6,0,0,4,0,2,0,2,0,0,0,0,8,14,0,0,2,26,10,2,14,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,38,0,10,4,8,6,12,0,4,2,0,0,68,28,2,2,2,0,2,0,8,2,2,0,0,0,2,0,0,0,18,2,2,0,6,6,0,24,0,0,0,0,2,0,46,16,4,8,4,152,0,6,2,0,2,0,0,2,0,2,2,8,2,4,4,0,2,2,4,4,4,2,0,14,10,82,10
