1,6,4,2,2,8,0,18,0,2,0,6,12,2,2,2,0,6,2,0,20,0,4,14,0,2,10,4,4,10,0,4,4,0,2,0,6,2,0,2,8,16,2,0,4,8,4,2,10,18,4,4,0,0,0,4,2,0,64,0,2
1,0,6,2,0,6,8,6,4,2,0,8,16,2,4,4,2,6,2,0,4,2,0,6,0,0,14,12,2,2,0,6,2,0,2,12,6,2,2,0,0,24,6,18,2,20,0,0,10,18,4,2,6,0,4,12,2,0,74,8,12
1,0,10,0,6,4,4,10,2,2,0,4,8,0,2,2,0,10,0,0,6,0,4,6,2,0,18,6,2,2,0,2,4,0,2,8,2,6,8,4,0,0,0,2,2,18,2,0,8,16,6,6,2,0,2,8,0,2,92,10,10
1,0,2,0,2,6,0,6,0,2,0,4,10,2,4,2,2,2,2,0,16,0,2,8,0,2,18,12,0,8,0,4,8,0,12,4,8,2,2,6,8,0,0,0,4,2,0,0,16,4,14,6,2,2,4,6,0,2,100,12,0
1,2,0,2,4,2,6,4,4,4,0,8,16,4,0,2,0,8,4,0,22,0,2,2,0,0,16,6,2,6,0,6,4,0,2,0,2,2,2,2,6,14,0,2,4,12,0,0,12,10,8,2,2,2,4,8,6,2,80,10,0
1,0,2,0,0,8,4,4,0,4,0,4,12,8,2,4,0,2,0,0,12,2,0,2,0,0,12,6,4,2,0,2,8,0,6,0,4,2,0,0,10,26,2,0,10,22,2,10,8,28,16,6,2,2,6,4,0,2,72,26,0
1,2,2,2,6,4,4,4,6,8,2,14,8,2,2,4,0,6,4,0,16,0,0,0,2,0,16,4,0,2,0,4,4,0,2,6,2,2,12,6,0,14,0,0,0,8,0,0,8,24,0,6,2,0,0,6,4,2,122,0,0
1,0,6,2,4,6,0,6,2,2,0,12,14,2,0,4,0,0,0,2,22,0,0,2,2,0,36,12,0,12,0,6,10,0,8,4,4,12,0,4,0,0,0,0,12,24,4,14,22,14,28,2,4,0,2,10,6,2,72,4,0
1,2,6,6,2,2,0,12,0,10,0,10,8,4,0,0,0,6,4,2,22,0,8,2,2,0,14,0,2,14,0,10,8,0,14,2,10,10,0,0,10,16,0,0,10,34,8,6,16,8,18,4,2,2,0,16,0,0,90,14,0
1,0,8,0,0,0,0,2,0,12,0,24,10,2,0,0,0,4,2,0,10,2,4,4,0,0,24,6,4,12,4,16,4,0,2,4,8,0,2,0,24,0,0,0,8,10,2,2,18,14,8,2,0,0,4,4,8,0,58,8,0
1,2,6,0,0,2,0,10,0,6,2,12,12,6,0,0,2,0,0,0,20,0,4,4,4,0,12,0,0,6,0,2,4,0,4,4,0,6,4,0,10,0,2,0,4,10,0,2,12,14,10,0,6,0,0,12,16,2,90,10,0
1,2,0,0,0,4,0,2,0,8,0,20,16,2,0,0,0,0,2,0,24,0,2,2,4,0,30,10,2,8,0,4,2,0,6,2,0,2,10,0,4,0,0,0,6,14,2,4,8,12,8,12,2,8,2,6,4,0,78,0,0
