0,0,62,2,8,0,0,2,2,0
0,0,0,0,12,0,2,0,4,0
0,0,0,2,8,2,0,6,6,2
0,0,0,0,16,2,0,2,2,0
4,4,0,0,18,0,0,0,0,0
2,2,2,2,6,0,2,2,4,0
0,0,0,4,12,0,4,12,12,0
0,0,0,2,2,0,0,4,2,0
0,0,12,2,6,0,2,12,2,0
0,0,16,12,24,2,2,4,10,0
0,0,0,0,0,2,2,6,10,0
2,0,8,8,2,0,4,10,14,0
0,0,0,4,0,4,0,10,8,2
0,0,0,2,8,2,8,0,18,0
0,0,0,8,6,0,0,0,4,2
0,0,0,6,6,2,0,0,14,4
4,0,0,2,46,0,0,0,8,0
0,0,0,0,12,0,0,6,4,0
0,0,24,4,10,0,2,12,8,0
0,0,0,0,18,0,2,4,8,0
2,0,68,4,10,0,2,14,10,0
4,2,0,0,4,0,0,2,10,0
0,0,52,4,10,0,2,2,0,0
2,2,0,0,2,2,2,0,12,0
0,0,28,4,4,0,0,0,4,2
2,0,0,0,30,0,2,0,6,0
0,0,0,0,10,0,0,4,8,0
0,4,0,4,12,0,0,4,10,0
2,2,36,2,18,0,0,2,0,0
2,4,0,2,2,0,0,0,10,0
0,2,0,0,4,0,2,4,4,0
0,0,0,0,8,0,0,2,10,2
0,0,0,0,12,2,6,6,8,4
0,0,0,2,18,0,2,0,4,0
0,0,0,0,10,2,4,0,8,8
0,0,0,0,24,2,2,0,10,0
0,0,0,2,8,0,0,0,8,0
0,2,0,0,12,0,0,8,4,0
2,0,8,0,12,0,0,8,2,2
0,2,74,0,12,0,0,2,18,0
0,0,54,4,14,0,0,2,0,0
0,0,0,0,14,0,0,0,2,0
4,0,8,2,8,0,0,2,2,0
2,0,0,10,6,0,0,6,12,2
6,4,0,0,8,0,0,14,6,2
2,2,0,2,14,0,0,4,4,0
0,2,10,4,12,0,0,0,10,2
0,6,0,2,2,0,0,4,4,0
0,4,2,10,0,0,0,6,6,2
2,0,0,0,4,0,2,6,18,0
2,2,0,4,8,0,0,0,10,2
4,0,0,2,2,2,6,2,6,12
0,0,0,2,18,0,0,10,6,2
0,0,0,0,6,2,2,4,8,2
0,0,0,2,16,0,0,0,8,4
0,0,0,6,12,0,0,0,6,6
0,0,0,0,0,0,0,0,18,0
2,0,6,0,18,0,0,8,14,0
2,2,4,2,16,2,2,8,10,0
6,0,26,2,12,0,0,6,0,0
0,0,0,6,8,0,2,2,6,2
2,0,28,0,8,0,2,2,8,0
2,0,0,0,12,0,0,18,12,0
4,0,34,2,6,0,2,0,0,0
4,2,2,2,8,0,0,6,4,0
4,4,0,8,12,0,0,0,2,0
2,0,22,2,14,0,2,6,2,2
0,2,0,2,14,2,2,4,4,0
6,4,10,0,12,0,0,10,20,0
0,4,14,0,6,0,4,2,4,0
0,2,0,0,12,0,0,4,2,0
0,0,0,0,6,0,2,0,8,0
0,2,0,0,16,2,0,4,18,0
0,0,0,0,6,2,2,0,14,0
0,0,0,8,22,2,6,0,10,4
0,0,0,6,20,0,2,0,10,0
0,0,0,2,26,0,0,0,16,4
2,0,24,0,30,2,10,12,16,2
0,0,46,2,24,0,6,18,0,0
2,0,46,6,14,0,6,10,14,0
0,0,74,2,22,2,6,4,8,0
0,0,0,6,10,0,2,0,12,0
0,0,10,0,8,0,0,14,26,4
0,0,24,6,6,2,0,0,6,0
0,0,22,2,12,2,2,6,12,0
4,4,8,8,8,0,0,0,12,0
4,0,26,14,22,0,6,0,0,0
0,0,0,12,12,0,4,0,10,4
0,0,0,12,14,2,2,0,10,0
0,0,0,8,26,2,8,0,14,0
0,0,0,8,14,4,2,0,14,4
0,2,0,10,4,4,2,0,6,0
0,0,0,12,10,0,2,4,18,2
0,0,0,8,4,0,4,0,26,2
0,0,0,10,22,0,4,0,28,2
0,0,0,8,12,2,0,0,18,0
0,0,0,12,22,0,0,0,18,2
