1,4,6,6,0,0,0,0,0,0,0,0,0,0,2,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,4,2,0,0,0,0,0,0,0,10,2,0,0,6,2,0,8,2,0,0,0,2,0,0,0,0,32,0,0,0,8,0,0,4,2,0,0,0,2,0,0,0,2,2,0,0,0,2,24,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,2,0,2,8,14,0,8,8,0,0,0,0,0,0,4,0,30,14,8,0,2,0,0,0,0,2,0,0,16,4,12,2,0,0,0,0,0,12,2,18,2,42,4,2,0,2,0,0,4,0,16,0,2,10,16,0,2,18,0,2,0,0,0,6,2,0,2,0,0,2,0,2,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,30
1,0,10,10,8,4,0,0,2,0,0,6,4,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,16,0,0,0,6,0,6,4,0,0,2,0,2,4,6,2,0,0,0,0,0,0,0,4,0,0,0,12,0,0,6,0,0,0,2,0,4,0,0,0,4,0,0,0,0,22,2,4,0,8,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,8,6,14,2,6,12,0,0,0,2,0,2,4,0,2,2,8,0,0,0,2,0,0,0,6,0,14,0,12,2,0,0,0,0,0,44,2,14,0,40,4,2,0,4,2,0,0,4,18,0,0,12,6,0,2,22,0,4,0,0,0,8,0,0,0,0,4,0,0,0,2,0,2,0,0,0,0,2,4,0,0,0,0,0,6,2,0,0,6,2,0,0,0,0,16
1,0,12,12,0,0,4,6,0,2,0,4,2,0,2,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,4,2,8,2,4,0,2,0,0,0,0,0,0,2,4,0,6,12,2,0,0,0,0,0,0,0,0,0,2,4,0,2,2,0,2,0,0,4,2,0,4,2,0,2,6,0,0,0,0,24,0,22,0,2,0,0,0,4,0,2,2,2,0,0,0,4,2,2,2,2,0,0,12,2,6,0,22,2,10,8,0,0,2,0,0,0,0,0,10,12,10,2,4,0,0,0,0,0,8,0,10,16,8,2,0,0,0,0,0,32,0,16,0,38,2,0,0,0,0,0,0,4,14,0,0,4,4,0,0,24,0,8,0,0,0,14,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,2,0,14,0,4,0,0,2,0,0,0,6,2,0,0,0,14
1,0,10,10,2,4,0,2,0,0,0,2,0,0,0,0,0,0,4,0,0,2,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,4,2,0,0,4,2,2,10,0,0,0,0,4,6,2,0,0,4,0,6,10,12,0,0,0,4,14,0,0,0,0,0,6,0,10,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,8,4,0,0,14,0,0,2,4,0,0,12,0,8,6,18,0,12,16,2,0,4,0,0,0,6,0,12,8,6,0,0,0,0,0,0,0,0,0,8,0,8,2,2,0,0,0,0,46,2,28,2,22,8,4,0,0,4,4,0,2,4,2,2,4,2,0,4,28,2,2,0,0,0,26,6,0,0,4,4,0,0,12,0,2,0,8,0,2,2,2,16,0,2,0,0,2,0,4,2,0,2,6,0,8,0,0,4
1,0,0,0,0,0,12,4,0,0,0,2,0,6,0,0,0,0,0,0,0,0,4,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,6,0,0,0,2,2,4,0,4,4,0,0,0,0,0,8,0,0,0,0,4,2,0,0,10,0,6,0,4,0,0,0,8,0,4,0,0,0,0,0,4,4,0,0,0,0,4,6,10,0,4,0,0,0,0,0,4,0,0,0,0,0,6,2,2,2,2,0,0,8,0,18,6,28,2,28,12,2,0,8,0,0,0,4,0,6,4,6,0,0,0,0,0,2,2,0,6,20,6,14,4,0,0,0,0,0,48,8,16,4,16,0,2,0,12,0,0,0,0,8,0,0,2,0,0,10,26,6,14,0,0,0,12,4,2,0,0,8,0,0,8,4,2,0,12,0,4,8,0,18,0,0,0,0,0,0,4,0,0,6,8,0,0,0,0,12
1,0,10,10,0,0,0,4,0,0,0,0,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,4,0,0,2,4,2,2,0,0,2,2,2,0,0,2,0,0,12,0,4,0,8,0,0,0,2,0,0,0,0,12,0,4,0,0,0,0,10,0,0,0,2,4,4,2,0,0,0,0,0,0,4,10,0,12,0,4,2,0,0,0,0,0,0,0,0,0,2,6,0,0,0,2,0,0,12,6,6,4,18,2,14,14,0,0,2,0,2,2,4,0,28,20,2,0,4,0,0,0,2,2,4,0,8,12,6,2,0,2,0,0,0,38,4,26,0,34,6,0,2,2,2,2,0,0,4,0,0,6,2,4,22,20,0,8,0,0,0,14,8,0,0,2,2,0,0,0,0,0,0,0,0,4,4,8,8,0,0,0,0,0,0,12,8,6,0,2,0,0,0,0,6
1,2,14,14,2,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,4,0,0,2,0,0,20,0,0,2,0,10,0,10,6,4,0,0,0,0,0,0,0,0,4,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,2,2,0,2,0,0,0,2,0,6,0,0,0,10,2,2,2,2,0,2,0,0,2,8,4,0,22,20,0,0,2,0,0,2,12,0,6,2,2,0,0,0,0,0,0,0,0,0,8,12,2,2,2,0,0,0,0,38,2,30,0,34,0,0,0,0,0,0,0,4,10,4,0,6,2,0,22,24,0,4,0,0,0,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,2
1,0,6,6,0,0,0,4,0,6,0,0,8,0,0,0,0,0,0,4,0,0,0,4,0,2,2,8,2,0,0,0,0,0,0,4,0,0,0,2,6,0,2,0,4,0,2,2,0,10,0,12,0,0,6,0,4,4,6,0,0,0,0,4,0,0,2,6,0,12,10,4,6,2,0,0,0,4,2,0,0,0,2,0,6,0,0,0,0,12,2,0,2,0,0,2,0,2,0,0,2,2,0,0,0,4,6,4,18,0,0,0,2,0,2,6,36,2,16,20,2,0,2,2,0,0,6,0,10,4,4,0,0,0,0,0,0,4,0,0,0,6,4,0,2,0,2,0,2,42,2,26,0,30,2,2,0,8,2,4,0,6,20,0,0,2,2,0,8,10,6,12,0,0,0,22,2,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4
1,0,2,2,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,4,0,0,10,0,0,2,0,0,8,0,0,0,0,10,0,2,0,0,6,0,6,10,2,0,0,0,0,0,4,0,0,4,10,2,6,2,0,4,2,0,0,2,0,4,0,0,0,2,0,0,0,2,0,22,0,6,2,0,0,2,0,0,0,0,0,0,2,0,0,4,6,2,8,0,0,0,2,0,0,2,16,6,24,0,2,0,2,0,0,0,0,2,12,8,4,4,4,0,0,0,0,6,2,0,2,2,0,0,0,0,4,2,0,54,2,14,2,22,4,0,0,4,0,0,0,0,12,0,0,6,0,0,4,24,4,8,0,2,0,14,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0
1,0,6,6,0,2,0,30,2,0,0,0,0,0,0,0,0,0,0,6,0,0,2,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,22,6,4,4,0,4,0,0,8,0,14,2,8,0,0,2,8,0,0,0,4,4,0,0,8,4,2,4,6,2,0,0,0,0,0,2,0,2,8,4,0,2,0,20,0,4,6,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,4,0,0,4,2,0,6,4,18,2,14,0,4,0,2,4,0,4,4,2,22,10,4,0,0,0,0,0,0,4,0,2,8,4,2,0,2,0,2,0,0,50,2,12,0,30,4,0,0,2,0,0,0,0,12,2,0,6,0,0,4,18,6,12,0,4,0,6,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0
